recipe_id,url,doi,source_Bi,source_Bi_amount,source_Fe,source_Fe_amount,bi_fe_ratio,separate_hydrolysis,solvent1,solvent1_amount_ml,solvent2,solvent2_amount_ml,solv1_solv2_ratio,chelating_agent1,chelating_agent1_amount_ml,chelating_agent2,chelating_agent2_amount_ml,chelating_agent3,chelating_agent3_amount_ml,solv_chel_ratio,dehydrating_agent1,dehydrating_agent1_amount_ml,dehydrating_agent2,dehydrating_agent2_amount,solv_dehydr_ratio,surfactant,surfactant_amount,solv_surfactant_ratio,precursor_concentration,pH,substrate,subtrate_orientation,stirring_time_hr,stirring_temp_degC,age_days,age_temp_degC,low_coating_time_sec,low_coating_rpm,high_coating_time_sec,high_coating_rpm,dry_time_min,dry_degC,layer_prebake_time_min,layer_prebake_degC,layer_annealing_time_min,layer_annealing_degC,layers,final_prebake_time_min,final_prebake_degC,final_annealing_time_hr,final_annealing_degC,atmosphere,reported_impurities,space_group,main_XRD_peaks,thin_film_thickness_nm,Bi(NO3)3-5H2O,Fe(NO3)3-9H2O,Bi2O3,Bi_acetate,Fe_acetate,Fe_acetylacetonate,Fe_pentanedionate,Fe_citrate,separate_hydrolysis,2-methoxyethanol,ethylene_glycol,poly_EG,methylethylene_glycol,trimethylene_glycol,acetic_acid,glacial_acetic_acid,nitric_acid,citric_acid,acetic_anhydride,EG_acetic_ratio,ethanol,ethanolamine,diethanolamine,ethylenediamine,acetone,acetylacetone,ammonium_hydroxide,PEO-PPO-PEO,PVP,DMF,formamide,water,blank,validation_KC,validation_VB,Validation_Notes,Extraction_Notes,
171,https://link.springer.com/content/pdf/10.1007/s10854-015-4135-4.pdf,10.1007/s10854-015-4135-4,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,glass/FTO,,3.25,25,,,9,600,20,4000,,,2,200,5,550,several,2,200,0.5,550,air,[],,"(012),(104),(110)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,looks somewhat amorphous,
172,https://www.sciencedirect.com/science/article/pii/S1369800115000645,10.1016/j.mssp.2015.01.047,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,ethylene_glycol,,,,,,,,,,,,,,,,,,,,0.3,,quartz,,2,80,0.5,60,,,20,4000,5,160,10,400,,,several,,,1,600,,[],R3c,"(012),(104),(110)",,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
173,https://link.springer.com/article/10.1007/s00339-015-9011-9,10.1007/s00339-015-9011-9,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,TRUE,2_methoxyethanol,,ethylene_glycol,,,acetic_acid,,,,,,,,,,,,,,,0.1,,,,5,40,,,,,20,3000,,,10,360,,,12,,,0.5,550,N2,[],R3c,"(100),(110),(1-10)",300,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
174,https://link.springer.com/article/10.1007/s10854-015-2789-6,10.1007/s10854-015-2789-6,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt/Ti/SiO2/Si,"Pt(111),Si(100)",3,,,,,,30,3000,,,10,350,,,15,,,0.25,600,air,[],R3c,"(012),(104),(110)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
175,https://www.sciencedirect.com/science/article/pii/S0304885314011792,10.1016/j.jmmm.2014.11.062,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,formamide,,,,,,,,,,acetic_acid_glacial,,,,,,,,0.2,,,,0.5,25,,,,,20,3500,,,5,300,,,,,,0.75,550,N2,[],R3c,"(102),(104),(110)",350,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,completed,,,,
176,https://link.springer.com/article/10.1007/s10854-014-2598-3,10.1007/s10854-014-2598-3,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,715,6,,,,,air,['Bi2Fe4O9'],,"(100),(110),(1-10)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Layers intuited from thickness (~50nm / layer),,
177,https://www.sciencedirect.com/science/article/pii/S0272884214017301,10.1016/j.ceramint.2014.10.178,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,,,,0.3,,glass/FTO,,2,,1,,,,15,4000,,,5,200,8,550,15,,,,,atmosphere,[],R3c,"(012),(104),(110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,Some un-specified indicator on XRD,
178,https://link.springer.com/article/10.1007/s10948-014-2674-1,10.1007/s10948-014-2674-1,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,ethanolamine,,,,,glass/FTO,,5,,,,,,15,4000,,,5,240,5,550,14,,,,,atmosphere,[],R3c,"(101),(110),(1-10),(021)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
179,https://www.sciencedirect.com/science/article/pii/S0167577X14014979,10.1016/j.matlet.2014.08.032,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,,,,0.3,,FTO,,,,,,,,,,,,,,,,,,,0.1666667,550,,[],,"(012),(104),(110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
180,https://aip.scitation.org/doi/10.1063/1.4901066,10.1063/1.4901066,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,nn_dimethylformamide,,,,,citric_acid,,,,,,,,,,,,,,,0.2,,Pt/Ti/SiO2/Si,,,,,,,,,3500,5,200,,,,,,6,400,0.25,650,air,[],,"(101),(012),(110)",60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,completed,,,no impurity discussion,
181,https://aip.scitation.org/doi/10.1063/1.4901066,10.1063/1.4901066,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,nn_dimethylformamide,,,,,citric_acid,,,,,,,,,,,,,,,0.2,,ITO,,,,,,,,,3500,5,200,,,,,,6,400,0.25,650,air,[],,"(101),(012),(110)",60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,completed,,,no impurity discussion,
182,https://aip.scitation.org/doi/10.1063/1.4901066,10.1063/1.4901066,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,nn_dimethylformamide,,,,,citric_acid,,,,,,,,,,,,,,,0.2,,FTO,,,,,,,,,3500,5,200,,,,,,6,400,0.25,650,air,[],,"(101),(012),(110),(113)",60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,completed,,,no impurity discussion,
183,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,450,several,,,,,air,['unknown'],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
184,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,550,several,,,,,air,"['Bi2O3', 'unknown']",,(110),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
185,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,650,several,,,,,air,['unknown'],,(110),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
186,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,750,several,,,,,air,['unknown'],,(110),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
187,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,850,several,,,,,air,"['Bi-rich', 'Fe2O3', 'Bi2Fe4O9', 'unknown']",,(110),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
188,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,450,several,,,,,O2,[],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
189,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,550,several,,,,,O2,[],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
190,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,650,several,,,,,O2,[],,(001),40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
191,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,650,several,,,,,O2,[],,(001),70,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
192,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,650,several,,,,,O2,[],,(001),150,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
193,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,750,several,,,,,O2,['Bi-rich'],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
194,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,850,several,,,,,O2,"['Bi-rich', 'Fe2O3', 'Bi2Fe4O9']",,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
195,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,450,several,,,,,O2,['amorphous'],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
196,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,550,several,,,,,O2,[],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
197,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,650,several,,,,,O2,['Bi-rich'],,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
198,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,750,several,,,,,O2,"['Bi-rich', 'Fe2O3', 'Bi2Fe4O9']",,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
199,https://aip.scitation.org/doi/full/10.1063/1.4891311,10.1063/1.4891311,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.25,,,,,,,,,,30,3000,,,3,270,30,850,several,,,,,O2,"['Bi-rich', 'Fe2O3', 'Bi2Fe4O9']",,(001),,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"States ""Full working chemistry of process will be reported elsewhere"", might be 10.1039/C4TC02371D",atmosphere and Bi-excess study,
200,https://www.sciencedirect.com/science/article/pii/S0169433214004747,10.1016/j.apsusc.2014.02.159,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,,,,0.3,,glass/FTO,,2,25,,,,,15,4000,,,5,250,,550,several,,,,,air,[],R3c,"(012),(104),(110)",500,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
201,https://link.springer.com/article/10.1007/s10854-013-1636-x,10.1007/s10854-013-1636-x,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,,,,,,FTO,,,,,,,,15,4000,,,5,240,5,500,14,,,,,,[],R3c,"(012),(104),(110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
202,https://www.sciencedirect.com/science/article/pii/S0272884213009425,10.1016/j.ceramint.2013.07.148,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,TRUE,2_methoxyethanol,,ethylene_glycol,,,acetic_acid,,,,,,,,,,,,,,,0.1,,Pt/Ti/SiO2/Si,,4.5,40,,,,,20,3000,,,10,360,,,12,,,0.5,550,N2,[],R3c,"(100),(110),(1-10)",300,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,3 hr of 4.5 at RT,
203,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.ceramint.2013.07.051,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,685,several,,,,,air,['Bi2Fe4O9'],,"(100),(110),(1-10)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"Bi2Fe4O9 peaks very week, but still visible",,
204,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.ceramint.2013.07.051,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,700,several,,,,,air,['Bi2Fe4O9'],,,300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
205,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.ceramint.2013.07.051,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,715,several,,,,,air,['Bi2Fe4O9'],,,300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
206,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.ceramint.2013.07.051,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,730,several,,,,,air,['Bi2Fe4O9'],,,300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
207,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.ceramint.2013.07.051,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,,,12,25,,,,,20,3000,5,80,5,180,1.5,745,several,,,,,air,['Bi2Fe4O9'],,,300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
208,https://link.springer.com/article/10.1007%2Fs10854-013-1400-2,10.1007/s10854-013-1400-2,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,2.8,ethanolamine,14,,,,glass/FTO,,,,,,,,15,4000,,,5,240,5,500,14,,,,,,[],R3c,"(100),(110),(024)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
209,https://www.sciencedirect.com/science/article/pii/S0169433213010878,10.1016/j.apsusc.2013.05.147,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.3,,glass/FTO,,3.5,25,,,,,15,4000,,,10,200,6,550,15,,,,,air,[],,"(100),(110),(1-10)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,no explicit impurity discussion,
210,https://www.sciencedirect.com/science/article/pii/S0272884212011455,10.1016/j.ceramint.2012.10.182,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,TRUE,2_methoxyethanol,,ethylene_glycol,,,acetic_acid,,,,,,,,,,,,,,,0.1,,Pt/Ti/SiO2/Si,,4,40,,,,,20,3000,,,10,360,,,12,,,0.5,550,N2,[],R3c,"(100),(110),(1-10)",,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,3 hr of 4 at RT,
211,https://www.sciencedirect.com/science/article/pii/S0272884212010231,10.1016/j.ceramint.2012.10.060,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,TRUE,2_methoxyethanol,,ethylene_glycol,,,acetic_acid,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si,,4,40,,,,,25,3500,,,10,360,,,12,,,0.5,550,N2,[],R3c,"(100),(110),(1-10)",300,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,,
212,https://www.sciencedirect.com/science/article/pii/S0272884213008456,10.1016/j.mseb.2012.04.014,bi_acetate,,fe_acetylacetonate,,1.02,,water,,,,,acetic_acid,,,,,,2,,,,,,,,,0.25,,Si ,,,,,,,,30,5000,,150,10,350,30,500,20,,,1,650,O2,['Bi2O3'],R3c,"(010),(110),(-110),(020)",300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,completed,,Final annealing performed in different atmosphere from layered steps; Bi2O3 peak is very strong,,
213,https://aip.scitation.org/doi/10.1063/1.5038841,10.1063/1.5038841,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,0.1,,glass/ITO,,4,25,,,,,,,,,,,,,,,,1,525,N2,[],R3c,"(012),(104),(110)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,Bi- and Fe-rich phases appear with Cr doping,
214,https://www.sciencedirect.com/science/article/pii/S0254058418304796,10.1016/j.matchemphys.2018.05.073,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,,,,,,,,,,,Si,,,,,,,,45,5000,5,200,,,,,5,,,0.5,550,,[],R3c,"(012),(110)",275,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,Ni doping with no impurities,
215,https://aip.scitation.org/doi/10.1063/1.5006311,10.1063/1.5006311,bi_nitrate_pentahydrate,,fe_acetylacetonate,,,TRUE,2_methoxyethanol,,,,,,,,,,,,acetic_acid_glacial,,,,,,,,0.1,,Pt/TiO2/SiO2/Si,,,,,,,,,4000,,,11,450,,,several,,,1,550,air,[],R3c,"(101),(110)",300,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"recipe described in 10.1063/1.3078822; assumed separate hydrolysis ""dissolved...respectively"")",recipe described in 10.1063/1.3078822,
216,https://aip.scitation.org/doi/10.1063/1.5006311,10.1063/1.5006311,bi_nitrate_pentahydrate,,fe_acetylacetonate,,,TRUE,2_methoxyethanol,,,,,,,,,,,,acetic_acid_glacial,,,,,,,,0.1,,Pt/TiO2/SiO2/Si,,,,,,,,,4000,,,11,450,,,several,,,1,550,O2,['Bi36Fe2O57'],R3c,"(101),(110)",300,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"recipe described in 10.1063/1.3078822; assumed separate hydrolysis ""dissolved...respectively"")",recipe described in 10.1063/1.3078822,
217,https://aip.scitation.org/doi/10.1063/1.5006311,10.1063/1.5006311,bi_nitrate_pentahydrate,,fe_acetylacetonate,,,TRUE,2_methoxyethanol,,,,,,,,,,,,acetic_acid_glacial,,,,,,,,0.1,,Pt/TiO2/SiO2/Si,,,,,,,,,4000,,,11,450,,,several,,,1,550,N2,['Bi36Fe2O57'],R3c,"(101),(110)",300,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"recipe described in 10.1063/1.3078822; assumed separate hydrolysis ""dissolved...respectively"")",recipe described in 10.1063/1.3078822,
